           1 ,  2.999999999999965E-006
          11 ,  5.000000000000013E-006
          21 ,  1.200000000000007E-005
          31 ,  3.099999999999999E-005
          41 ,  4.900000000000000E-005
          51 ,  6.799999999999992E-005
          61 ,  1.099999999999999E-004
          71 ,  1.680000000000000E-004
          81 ,  2.810000000000000E-004
          91 ,  4.720000000000000E-004
         101 ,  5.319999999999999E-004
         111 ,  6.159999999999998E-004
         121 ,  7.300000000000002E-004
         131 ,  9.170000000000003E-004
         141 ,  1.133000000000000E-003
         151 ,  1.377000000000000E-003
         161 ,  1.654000000000000E-003
         171 ,  2.170000000000000E-003
         181 ,  2.606000000000001E-003
         191 ,  3.532000000000000E-003
         201 ,  4.229999999999998E-003
         211 ,  6.458999999999999E-003
         221 ,  6.079999999999999E-003
         231 ,  6.525999999999997E-003
         241 ,  7.793000000000001E-003
         251 ,  8.874000000000000E-003
         261 ,  9.804000000000000E-003
         271 ,  1.099400000000000E-002
         281 ,  1.206900000000001E-002
         291 ,  1.342100000000000E-002
         301 ,  1.478400000000001E-002
         311 ,  1.568199999999999E-002
         321 ,  1.713900000000002E-002
         331 ,  1.907000000000000E-002
         341 ,  2.134200000000000E-002
         351 ,  2.285500000000001E-002
         361 ,  2.422400000000002E-002
         371 ,  2.674300000000002E-002
         381 ,  2.776300000000004E-002
         391 ,  3.015799999999996E-002
         401 ,  3.245499999999996E-002
         411 ,  3.462999999999999E-002
         421 ,  3.793099999999999E-002
         431 ,  4.120699999999999E-002
         441 ,  4.252299999999998E-002
         451 ,  4.636799999999996E-002
         461 ,  4.945500000000003E-002
         471 ,  5.271400000000004E-002
         481 ,  5.570399999999998E-002
         491 ,  6.103000000000003E-002
         501 ,  6.455299999999997E-002
         511 ,  6.684199999999996E-002
         521 ,  7.160400000000000E-002
         531 ,  7.611600000000007E-002
         541 ,  8.106999999999998E-002
         551 ,  8.559600000000001E-002
         561 ,  9.128899999999995E-002
         571 ,  9.553799999999990E-002
         581 ,  0.100830000000000     
         591 ,  0.104854000000000     
         601 ,  0.109577000000000     
         611 ,  0.124744000000000     
         621 ,  0.121565000000000     
         631 ,  0.126902000000000     
         641 ,  0.133382000000000     
         651 ,  0.139819000000000     
         661 ,  0.147057000000000     
         671 ,  0.151864000000000     
         681 ,  0.158824000000000     
         691 ,  0.167357000000000     
         701 ,  0.173611000000000     
         711 ,  0.183054000000000     
         721 ,  0.194502000000000     
         731 ,  0.196666000000000     
         741 ,  0.205704000000000     
         751 ,  0.214022000000000     
         761 ,  0.221795000000000     
         771 ,   3.61129500000000     
         781 ,  0.246691000000000     
         791 ,  0.253568999999999     
         801 ,  0.256844000000001     
         811 ,  0.342836999999999     
         821 ,  0.290777000000000     
         831 ,  0.340627000000000     
         841 ,  0.434712000000001     
         851 ,   4.35433100000000     
         861 ,  0.505345999999999     
         871 ,  0.590245000000001     
         881 ,  0.342322000000001     
         891 ,  0.361834000000000     
         901 ,  0.443241000000000     
         911 ,   2.30871300000000     
         921 ,  0.394440000000003     
         931 ,  0.527421000000000     
         941 ,  0.433826000000000     
         951 ,   1.95106800000000     
         961 ,   1.93244100000000     
         971 ,   1.44800800000000     
         981 ,   2.60918800000000     
         991 ,  0.515709000000001     
        1001 ,   1.07074300000000  
