           1 ,  2.999999999999965E-006
          11 ,  4.000000000000097E-006
          21 ,  5.999999999999929E-006
          31 ,  1.500000000000004E-005
          41 ,  2.899999999999995E-005
          51 ,  8.300000000000017E-005
          61 ,  1.029999999999998E-004
          71 ,  1.429999999999999E-004
          81 ,  1.870000000000001E-004
          91 ,  2.720000000000001E-004
         101 ,  3.790000000000000E-004
         111 ,  6.029999999999998E-004
         121 ,  6.320000000000002E-004
         131 ,  7.409999999999999E-004
         141 ,  9.160000000000001E-004
         151 ,  1.118999999999999E-003
         161 ,  1.288999999999999E-003
         171 ,  1.570999999999999E-003
         181 ,  1.890000000000001E-003
         191 ,  2.170000000000000E-003
         201 ,  2.677000000000001E-003
         211 ,  3.109999999999998E-003
         221 ,  3.279999999999998E-003
         231 ,  3.772000000000001E-003
         241 ,  4.156999999999998E-003
         251 ,  4.925000000000002E-003
         261 ,  5.323999999999995E-003
         271 ,  6.145999999999999E-003
         281 ,  6.566999999999996E-003
         291 ,  7.844999999999998E-003
         301 ,  8.402000000000000E-003
         311 ,  9.972999999999996E-003
         321 ,  1.022800000000000E-002
         331 ,  1.169500000000000E-002
         341 ,  1.255800000000000E-002
         351 ,  1.463000000000000E-002
         361 ,  1.508399999999999E-002
         371 ,  1.708999999999999E-002
         381 ,  1.793500000000001E-002
         391 ,  1.925500000000002E-002
         401 ,  1.950399999999999E-002
         411 ,  2.173500000000000E-002
         421 ,  2.430700000000002E-002
         431 ,  2.554499999999998E-002
         441 ,  2.678100000000000E-002
         451 ,  2.766800000000003E-002
         461 ,  3.016300000000000E-002
         471 ,  3.162399999999999E-002
         481 ,  3.281300000000004E-002
         491 ,  3.546499999999997E-002
         501 ,  3.827500000000006E-002
         511 ,  4.083999999999999E-002
         521 ,  4.239999999999999E-002
         531 ,  4.463099999999998E-002
         541 ,  4.702700000000004E-002
         551 ,  4.952800000000002E-002
         561 ,  5.390899999999998E-002
         571 ,  5.729200000000001E-002
         581 ,  6.033299999999997E-002
         591 ,  6.107799999999997E-002
         601 ,  6.312400000000007E-002
         611 ,  6.653699999999985E-002
         621 ,  7.303100000000007E-002
         631 ,  7.457000000000003E-002
         641 ,  7.703000000000015E-002
         651 ,  8.073700000000006E-002
         661 ,  8.643399999999990E-002
         671 ,  9.061300000000005E-002
         681 ,  9.205599999999992E-002
         691 ,  9.573699999999996E-002
         701 ,  0.106587000000000     
         711 ,  0.106513000000000     
         721 ,  0.106725000000000     
         731 ,  0.111652000000000     
         741 ,  0.119406000000000     
         751 ,  0.123970000000000     
         761 ,  0.127199000000000     
         771 ,  0.133230000000000     
         781 ,  0.137892000000000     
         791 ,  0.144269000000000     
         801 ,  0.147903000000000     
         811 ,  0.154185000000000     
         821 ,  0.158151000000000     
         831 ,  0.165639000000000     
         841 ,  0.170073000000000     
         851 ,  0.176934000000000     
         861 ,  0.186490000000000     
         871 ,  0.193451000000000     
         881 ,  0.195043000000000     
         891 ,  0.202857000000000     
         901 ,  0.209459000000000     
         911 ,  0.220136000000000     
         921 ,  0.224688000000000     
         931 ,  0.230675000000000     
         941 ,  0.244880999999999     
         951 ,  0.245975000000000     
         961 ,  0.252069000000000     
         971 ,  0.259938000000000     
         981 ,  0.274166000000000     
         991 ,  0.277904000000000     
        1001 ,  0.283946000000000    
